,search_terms,term_1,term_2,title,authors,year,venue,type,key,url,ee,pages,volume,number,publisher,isbn,doi
4453,Databases Adapt,Databases,Adapt,BELMiner: adapting a rule-based relation extraction system to extract biological expression language statements from bio-medical literature evidence sentences.,"['K. E. Ravikumar', 'Majid Rastegar-Mojarad', 'Hongfang Liu']",2017,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/RavikumarRL17,https://dblp.org/rec/journals/biodb/RavikumarRL17,https://doi.org/10.1093/database/baw156,baw156,2017,,,,10.1093/DATABASE/BAW156
4454,Databases Adapt,Databases,Adapt,An I/O-efficient and adaptive fault-tolerant framework for distributed graph computations.,"['Zhigang Wang 0001', 'Yu Gu 0002', 'Yubin Bao', 'Ge Yu 0001', 'Lixin Gao 0001']",2017,Distributed Parallel Databases,Journal Articles,journals/dpd/WangGBYG17,https://dblp.org/rec/journals/dpd/WangGBYG17,https://doi.org/10.1007/s10619-017-7192-2,177-196,35,2,,,10.1007/S10619-017-7192-2
4455,Databases Adapt,Databases,Adapt,Adaptable pattern recognition system for discriminating Melanocytic Nevi from Malignant Melanomas using plain photography images from different image databases.,"['Spiros Kostopoulos', 'Pantelis A. Asvestas', 'Ioannis Kalatzis', 'George Sakellaropoulos', 'Theofilos H. Sakkis', 'Dionisis A. Cavouras', 'Dimitris T. Glotsos']",2017,Int. J. Medical Informatics,Journal Articles,journals/ijmi/KostopoulosAKSS17,https://dblp.org/rec/journals/ijmi/KostopoulosAKSS17,https://doi.org/10.1016/j.ijmedinf.2017.05.016,1-10,105,,,,10.1016/J.IJMEDINF.2017.05.016
4456,Databases Adapt,Databases,Adapt,Adaptive query relaxation and top-k result ranking over autonomous web databases.,"['Xiangfu Meng', 'Xiaoyan Zhang 0005', 'Yanhuan Tang', 'Chongchun Bi']",2017,Knowl. Inf. Syst.,Journal Articles,journals/kais/MengZTB17,https://dblp.org/rec/journals/kais/MengZTB17,https://doi.org/10.1007/s10115-016-0982-4,395-433,51,2,,,10.1007/S10115-016-0982-4
4457,Databases Adapt,Databases,Adapt,Adaptive Schema Databases.,"['William Spoth', 'Bahareh Sadat Arab', 'Eric S. Chan', 'Dieter Gawlick', 'Adel Ghoneimy', 'Boris Glavic', 'Beda Christoph Hammerschmidt', 'Oliver Kennedy', 'Seokki Lee', 'Zhen Hua Liu', 'Xing Niu 0002', 'Ying Yang 0005']",2017,CIDR,Conference and Workshop Papers,conf/cidr/SpothACGGGHKLLN17,https://dblp.org/rec/conf/cidr/SpothACGGGHKLLN17,http://cidrdb.org/cidr2017/papers/p84-spoth-cidr17.pdf,,,,,,
4458,Databases Adapt,Databases,Adapt,GraphGen: Adaptive Graph Processing using Relational Databases.,"['Konstantinos Xirogiannopoulos', 'Virinchi Srinivas', 'Amol Deshpande']",2017,GRADES@SIGMOD/PODS,Conference and Workshop Papers,conf/grades/Xirogiannopoulos17,https://dblp.org/rec/conf/grades/Xirogiannopoulos17,https://doi.org/10.1145/3078447.3078456,9:1-9:7,,,,,10.1145/3078447.3078456
4459,Databases Adapt,Databases,Adapt,Adaptive Recovery for SCM-Enabled Databases.,"['Ismail Oukid', 'Anisoara Nica', 'Daniel Dos Santos Bossle', 'Wolfgang Lehner', 'Peter Bumbulis', 'Thomas Willhalm']",2017,ADMS@VLDB,Conference and Workshop Papers,conf/vldb/OukidNBLBW17,https://dblp.org/rec/conf/vldb/OukidNBLBW17,http://www.adms-conf.org/2017/camera-ready/adaptive.pdf,42-49,,,,,
4460,Databases Adapt,Databases,Adapt,"Proceedings of the Workshop and Tutorial on Interactive Adaptive Learning co-located with European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases (ECML PKDD 2017), Skopje, Macedonia, September 18, 2017.","['Georg Krempl', 'Vincent Lemaire 0001', 'Robi Polikar', 'Bernhard Sick', 'Daniel Kottke', 'Adrian Calma']",2017,IAL@PKDD/ECML,Editorship,conf/pkdd/2017ial,https://dblp.org/rec/conf/pkdd/2017ial,https://ceur-ws.org/Vol-1924,,1924,,CEUR-WS.org,,
4461,Databases Adapt,Databases,Adapt,NERChem: adapting NERBio to chemical patents via full-token features and named entity feature with chemical sub-class composition.,"['Richard Tzong-Han Tsai', 'Yu-Cheng Hsiao', 'Po-Ting Lai']",2016,Database J. Biol. Databases Curation,Journal Articles,journals/biodb/TsaiHL16,https://dblp.org/rec/journals/biodb/TsaiHL16,https://doi.org/10.1093/database/baw135,,2016,,,,10.1093/DATABASE/BAW135
4462,Databases Adapt,Databases,Adapt,Runtime Adaptive Hybrid Query Engine based on FPGAs.,"['Stefan Werner 0002', 'Dennis Heinrich', 'Sven Groppe', 'Christopher Blochwitz', 'Thilo Pionteck']",2016,Open J. Databases,Journal Articles,journals/ojdb/WernerHGBP16,https://dblp.org/rec/journals/ojdb/WernerHGBP16,https://nbn-resolving.org/urn:nbn:de:101:1-201705194645,21-41,3,1,,,
4463,Databases Adapt,Databases,Adapt,Efficient SQL adaptive query processing in cloud databases systems.,"['Clayton Maciel Costa', 'Cicilia Raquel Maia Leite', 'António Luís Sousa']",2016,EAIS,Conference and Workshop Papers,conf/eais/CostaLS16,https://dblp.org/rec/conf/eais/CostaLS16,https://doi.org/10.1109/EAIS.2016.7502501,114-121,,,,,10.1109/EAIS.2016.7502501
4464,Databases Adapt,Databases,Adapt,Adaptive Logging: Optimizing Logging and Recovery Costs in Distributed In-memory Databases.,"['Chang Yao 0001', 'Divyakant Agrawal', 'Gang Chen 0001', 'Beng Chin Ooi', 'Sai Wu']",2016,SIGMOD Conference,Conference and Workshop Papers,conf/sigmod/YaoA0OW16,https://dblp.org/rec/conf/sigmod/YaoA0OW16,https://doi.org/10.1145/2882903.2915208,1119-1134,,,,,10.1145/2882903.2915208
4465,Databases Adapt,Databases,Adapt,Analysis of the Join Performance in Vertically Distributed Cloud Databases.,"['Jens Kohler', 'Kiril Simov', 'Thomas Specht']",2015,Int. J. Adapt. Resilient Auton. Syst.,Journal Articles,journals/ijaras/KohlerSS15,https://dblp.org/rec/journals/ijaras/KohlerSS15,https://doi.org/10.4018/IJARAS.2015070104,65-87,6,2,,,10.4018/IJARAS.2015070104
4466,Databases Adapt,Databases,Adapt,Adaptive Image Denoising by Targeted Databases.,"['Enming Luo', 'Stanley H. Chan', 'Truong Q. Nguyen']",2015,IEEE Trans. Image Process.,Journal Articles,journals/tip/LuoCN15,https://dblp.org/rec/journals/tip/LuoCN15,https://doi.org/10.1109/TIP.2015.2414873,2167-2181,24,7,,,10.1109/TIP.2015.2414873
4467,Databases Adapt,Databases,Adapt,Agent Based Simulation to Evaluate Adaptive Caching in Distributed Databases.,"['Santhilata Kuppili Venkata', 'Jeroen Keppens', 'Katarzyna Musial']",2015,EUMAS/AT,Conference and Workshop Papers,conf/eumas/VenkataKM15,https://dblp.org/rec/conf/eumas/VenkataKM15,https://doi.org/10.1007/978-3-319-33509-4_36,455-462,,,,,10.1007/978-3-319-33509-4_36
4468,Databases Adapt,Databases,Adapt,Adaptive Reprogramming for Databases on Heterogeneous Processors.,['David Broneske'],2015,SIGMOD PhD Symposium,Conference and Workshop Papers,conf/sigmod/Broneske15,https://dblp.org/rec/conf/sigmod/Broneske15,https://doi.org/10.1145/2744680.2744685,51-55,,,,,10.1145/2744680.2744685
4469,Databases Adapt,Databases,Adapt,Adaptive Logging for Distributed In-memory Databases.,"['Chang Yao 0001', 'Divyakant Agrawal', 'Gang Chen 0001', 'Beng Chin Ooi', 'Sai Wu']",2015,CoRR,Informal and Other Publications,journals/corr/YaoA0OW15,https://dblp.org/rec/journals/corr/YaoA0OW15,http://arxiv.org/abs/1503.03653,,abs/1503.03653,,,,
4470,Databases Adapt,Databases,Adapt,Performance and Cost Evaluation of an Adaptive Encryption Architecture for Cloud Databases.,"['Luca Ferretti', 'Fabio Pierazzi', 'Michele Colajanni', 'Mirco Marchetti']",2014,IEEE Trans. Cloud Comput.,Journal Articles,journals/tcc/FerrettiPCM14,https://dblp.org/rec/journals/tcc/FerrettiPCM14,https://doi.org/10.1109/TCC.2014.2314644,143-155,2,2,,,10.1109/TCC.2014.2314644
4471,Databases Adapt,Databases,Adapt,An Adaptive Aggregate Maintenance Approach for Mixed Workloads in Columnar In-Memory Databases.,"['Stephan Müller 0001', 'Lars Butzmann', 'Stefan Klauck', 'Hasso Plattner']",2014,ACSC,Conference and Workshop Papers,conf/acsc/MullerBKP14,https://dblp.org/rec/conf/acsc/MullerBKP14,http://crpit.scem.westernsydney.edu.au/abstracts/CRPITV147Muller.html,3-12,,,,,
4472,Databases Adapt,Databases,Adapt,Assessing the Auto Associative Network Approach for Prediction in Civil Engineering Databases.,"['Hakan Yasarer', 'Yacoub Najjar']",2014,Complex Adaptive Systems,Conference and Workshop Papers,conf/complexsystems/YasarerN14,https://dblp.org/rec/conf/complexsystems/YasarerN14,https://doi.org/10.1016/j.procs.2014.09.064,618-622,,,,,10.1016/J.PROCS.2014.09.064
4473,Databases Adapt,Databases,Adapt,An adaptive anomaly-based intrusion prevention system for databases.,"['Eric S. Emrick', 'Yi Hu']",2014,SMC,Conference and Workshop Papers,conf/smc/EmrickH14,https://dblp.org/rec/conf/smc/EmrickH14,https://doi.org/10.1109/SMC.2014.6974450,3382-3389,,,,,10.1109/SMC.2014.6974450
4474,Databases Adapt,Databases,Adapt,Adaptive Image Denoising by Targeted Databases.,"['Enming Luo', 'Stanley H. Chan', 'Truong Q. Nguyen']",2014,CoRR,Informal and Other Publications,journals/corr/LuoCN14,https://dblp.org/rec/journals/corr/LuoCN14,http://arxiv.org/abs/1407.5055,,abs/1407.5055,,,,
4475,Databases Adapt,Databases,Adapt,"Adaptive data acquisition strategies for energy-efficient, smartphone-based, continuous processing of sensor streams.","['Lipyeow Lim', 'Archan Misra', 'Tianli Mo']",2013,Distributed Parallel Databases,Journal Articles,journals/dpd/LimMM13,https://dblp.org/rec/journals/dpd/LimMM13,https://doi.org/10.1007/s10619-012-7093-3,321-351,31,2,,,10.1007/S10619-012-7093-3
4476,Databases Adapt,Databases,Adapt,An intelligent adaptive participant&apos;s presumption protocol for atomic commitment in distributed databases.,['Yousef J. Al-Houmaily'],2013,Int. J. Intell. Inf. Database Syst.,Journal Articles,journals/ijiids/Al-Houmaily13,https://dblp.org/rec/journals/ijiids/Al-Houmaily13,https://doi.org/10.1504/IJIIDS.2013.053825,242-277,7,3,,,10.1504/IJIIDS.2013.053825
4477,Databases Adapt,Databases,Adapt,The adaptive radix tree: ARTful indexing for main-memory databases.,"['Viktor Leis', 'Alfons Kemper', 'Thomas Neumann 0001']",2013,ICDE,Conference and Workshop Papers,conf/icde/LeisK013,https://dblp.org/rec/conf/icde/LeisK013,https://doi.org/10.1109/ICDE.2013.6544812,38-49,,,,,10.1109/ICDE.2013.6544812
4478,Databases Adapt,Databases,Adapt,Adaptive Temporal Entity Resolution on Dynamic Databases.,"['Peter Christen', 'Ross W. Gayler']",2013,PAKDD,Conference and Workshop Papers,conf/pakdd/ChristenG13,https://dblp.org/rec/conf/pakdd/ChristenG13,https://doi.org/10.1007/978-3-642-37456-2_47,558-569,,,,,10.1007/978-3-642-37456-2_47
4479,Databases Adapt,Databases,Adapt,An Adaptive Reference Point Approach to Efficiently Search Large Chemical Databases.,"['Francesco Napolitano', 'Roberto Tagliaferri', 'Pierre Baldi']",2013,WIRN,Conference and Workshop Papers,conf/wirn/NapolitanoTB13,https://dblp.org/rec/conf/wirn/NapolitanoTB13,https://doi.org/10.1007/978-3-319-04129-2_7,63-74,,,,,10.1007/978-3-319-04129-2_7
4480,Databases Adapt,Databases,Adapt,Satisfaction-based query replication - An automatic and self-adaptable approach for replicating queries in the presence of autonomous participants.,"['Jorge-Arnulfo Quiané-Ruiz', 'Philippe Lamarre', 'Patrick Valduriez']",2012,Distributed Parallel Databases,Journal Articles,journals/dpd/Quiane-RuizLV12,https://dblp.org/rec/journals/dpd/Quiane-RuizLV12,https://doi.org/10.1007/s10619-011-7086-7,1-26,30,1,,,10.1007/S10619-011-7086-7
4481,Databases Adapt,Databases,Adapt,High level adaptive fusion approach: application to land cover change prediction in satellite image databases.,"['Wadii Boulila', 'Karim Saheb Ettabaâ', 'Imed Riadh Farah', 'Basel Solaiman']",2012,SAC,Conference and Workshop Papers,conf/sac/BoulilaEFS12,https://dblp.org/rec/conf/sac/BoulilaEFS12,https://doi.org/10.1145/2245276.2245281,21-22,,,,,10.1145/2245276.2245281
4482,Databases Adapt,Databases,Adapt,A bounded and adaptive memory based approach to mine frequent patterns from huge databases.,['Muhaimenul Adnan'],2011,,Books and Theses,phd/basesearch/Adnan11,https://dblp.org/rec/phd/basesearch/Adnan11,http://hdl.handle.net/1880/105504,,,,,,10.11575/PRISM/4503
4483,Databases Adapt,Databases,Adapt,A Bounded and Adaptive Memory-Based Approach to Mine Frequent Patterns From Very Large Databases.,"['Muhaimenul Adnan', 'Reda Alhajj']",2011,IEEE Trans. Syst. Man Cybern. Part B,Journal Articles,journals/tsmc/AdnanA11,https://dblp.org/rec/journals/tsmc/AdnanA11,https://doi.org/10.1109/TSMCB.2010.2048900,154-172,41,1,,,10.1109/TSMCB.2010.2048900
4484,Databases Adapt,Databases,Adapt,Adaptive Model-Driven Information Systems Development for Object Databases.,"['Tilmann Zäschke', 'Christoph Zimmerli', 'Stefania Leone', 'Minh K. Nguyen', 'Moira C. Norrie']",2011,ISD,Conference and Workshop Papers,conf/isdevel/ZaschkeZLNN11,https://dblp.org/rec/conf/isdevel/ZaschkeZLNN11,https://doi.org/10.1007/978-1-4614-4951-5_41,513-525,,,,,10.1007/978-1-4614-4951-5_41
4485,Databases Adapt,Databases,Adapt,Functional dependency in relational databases (adapted after M.Y.Vardi&apos;s survey),['K. Viswanathan Iyer'],2011,CoRR,Informal and Other Publications,journals/corr/abs-1103-4979,https://dblp.org/rec/journals/corr/abs-1103-4979,http://arxiv.org/abs/1103.4979,,abs/1103.4979,,,,
4486,Databases Adapt,Databases,Adapt,Adaptable transformation-based similarity search in multimedia databases.,['Marc Wichterich'],2010,,Books and Theses,phd/de/Wichterich2010,https://dblp.org/rec/phd/de/Wichterich2010,http://darwin.bth.rwth-aachen.de/opus3/volltexte/2010/3403/,1-,,,,,
4487,Databases Adapt,Databases,Adapt,E-ARL: An Economic incentive scheme for Adaptive Revenue-Load-based dynamic replication of data in Mobile-P2P networks.,"['Anirban Mondal', 'Sanjay Kumar Madria', 'Masaru Kitsuregawa']",2010,Distributed Parallel Databases,Journal Articles,journals/dpd/MondalMK10,https://dblp.org/rec/journals/dpd/MondalMK10,https://doi.org/10.1007/s10619-010-7063-6,1-31,28,1,,,10.1007/S10619-010-7063-6
4488,Databases Adapt,Databases,Adapt,Cardinality estimation and dynamic length adaptation for Bloom filters.,"['Odysseas Papapetrou', 'Wolf Siberski', 'Wolfgang Nejdl']",2010,Distributed Parallel Databases,Journal Articles,journals/dpd/PapapetrouSN10,https://dblp.org/rec/journals/dpd/PapapetrouSN10,https://doi.org/10.1007/s10619-010-7067-2,119-156,28,2-3,,,10.1007/S10619-010-7067-2
4489,Databases Adapt,Databases,Adapt,Effiziente Ähnlichkeitssuche und Data Mining in großen Multimediadatenbanken (Efficient Adaptive Retrieval and Mining in Large Multimedia Databases).,['Ira Assent'],2010,it Inf. Technol.,Journal Articles,journals/it/Assent10,https://dblp.org/rec/journals/it/Assent10,https://doi.org/10.1524/itit.2010.0570,45-47,52,1,,,10.1524/ITIT.2010.0570
4490,Databases Adapt,Databases,Adapt,Overcoming the information gap: Measuring the accessibility of library databases to adaptive technology users.,"['Jennifer Tatomir', 'Joan C. Durrance']",2010,Libr. Hi Tech,Journal Articles,journals/lht/TatomirD10,https://dblp.org/rec/journals/lht/TatomirD10,https://doi.org/10.1108/07378831011096240,577-594,28,4,,,10.1108/07378831011096240
4491,Databases Adapt,Databases,Adapt,An Adaptive Updating Protocol for Reducing Moving Object Databases Workload.,"['Su Chen', 'Beng Chin Ooi', 'Zhenjie Zhang']",2010,Proc. VLDB Endow.,Journal Articles,journals/pvldb/ChenOZ10,https://dblp.org/rec/journals/pvldb/ChenOZ10,https://vldb.org/pvldb/vol3/R66.pdf,735-746,3,1,,,10.14778/1920841.1920935
4492,Databases Adapt,Databases,Adapt,Proximity-Based Order-Respecting Intersection for Searching in Image Databases.,"['Tomas Homola', 'Vlastislav Dohnal', 'Pavel Zezula']",2010,Adaptive Multimedia Retrieval,Conference and Workshop Papers,conf/amr/HomolaDZ10,https://dblp.org/rec/conf/amr/HomolaDZ10,https://doi.org/10.1007/978-3-642-27169-4_13,174-188,,,,,10.1007/978-3-642-27169-4_13
4493,Databases Adapt,Databases,Adapt,Two Novel Adaptive Symbolic Representations for Similarity Search in Time Series Databases.,"['Ninh D. Pham', 'Quang Loc Le', 'Tran Khanh Dang']",2010,APWeb,Conference and Workshop Papers,conf/apweb/PhamLD10,https://dblp.org/rec/conf/apweb/PhamLD10,https://doi.org/10.1109/APWeb.2010.23,181-187,,,,,10.1109/APWEB.2010.23
4494,Databases Adapt,Databases,Adapt,Inclusion of Temporal Databases with Industry Foundation Classes - A Basis for Adaptable Intelligent Buildings.,"['Hubert Grzybek', 'Stephen R. Gulliver', 'Zhuotao Huang']",2010,ICISO,Conference and Workshop Papers,conf/iciso/GrzybekGH10,https://dblp.org/rec/conf/iciso/GrzybekGH10,,24-31,,,,,
4495,Databases Adapt,Databases,Adapt,User Adaptive Clustering for Large Image Databases.,"['Mohammad Mehdi Saboorian', 'Mansour Jamzad', 'Hamid R. Rabiee 0001']",2010,ICPR,Conference and Workshop Papers,conf/icpr/SaboorianJR10,https://dblp.org/rec/conf/icpr/SaboorianJR10,https://doi.org/10.1109/ICPR.2010.1038,4271-4274,,,,,10.1109/ICPR.2010.1038
4496,Databases Adapt,Databases,Adapt,Adaptive feature selection for heterogeneous image databases.,"['Rostom Kachouri', 'Khalifa Djemal', 'Hichem Maaref']",2010,IPTA,Conference and Workshop Papers,conf/ipta/KachouriDM10,https://dblp.org/rec/conf/ipta/KachouriDM10,https://doi.org/10.1109/IPTA.2010.5586751,26-31,,,,,10.1109/IPTA.2010.5586751
4497,Databases Adapt,Databases,Adapt,Adaptive workload allocation in query processing in autonomous heterogeneous environments.,"['Anastasios Gounaris', 'Jim Smith 0001', 'Norman W. Paton', 'Rizos Sakellariou', 'Alvaro A. A. Fernandes', 'Paul Watson 0001']",2009,Distributed Parallel Databases,Journal Articles,journals/dpd/GounarisSPSFW09,https://dblp.org/rec/journals/dpd/GounarisSPSFW09,https://doi.org/10.1007/s10619-008-7032-5,125-164,25,3,,,10.1007/S10619-008-7032-5
4498,Databases Adapt,Databases,Adapt,Efficient Adaptive Retrieval and Mining in Large Multimedia Databases.,['Ira Assent'],2009,BTW,Conference and Workshop Papers,conf/btw/Assent09,https://dblp.org/rec/conf/btw/Assent09,https://dl.gi.de/handle/20.500.12116/20463,428-437,,,,,
4499,Databases Adapt,Databases,Adapt,CubeBrowser: a cognitive adapter to explore media databases.,"['Ludwig Zeller', 'Lasse Scherffig']",2009,CHI Extended Abstracts,Conference and Workshop Papers,conf/chi/ZellerS09,https://dblp.org/rec/conf/chi/ZellerS09,https://doi.org/10.1145/1520340.1520366,2619-2622,,,,,10.1145/1520340.1520366
4500,Databases Adapt,Databases,Adapt,An Adaptive Mechanism to Protect Databases against SQL Injection.,"['Cristian Pinzón', 'Juan Francisco de Paz', 'Javier Bajo', 'Juan M. Corchado']",2009,JISBD,Conference and Workshop Papers,conf/jisbd/PinzonPBC09,https://dblp.org/rec/conf/jisbd/PinzonPBC09,,209-214,,,,,
4501,Databases Adapt,Databases,Adapt,Efficient adaptive retrieval and mining in large multimedia databases.,['Ira Assent'],2008,,Books and Theses,phd/de/Assent2008,https://dblp.org/rec/phd/de/Assent2008,http://darwin.bth.rwth-aachen.de/opus3/volltexte/2008/2259/,1-247,,,,,
4502,Databases Adapt,Databases,Adapt,SPSmart: adapting population based SNP genotype databases for fast and comprehensive web access.,"['Jorge Amigo', 'Antonio Salas', 'Christopher Phillips', 'Ángel Carracedo']",2008,BMC Bioinform.,Journal Articles,journals/bmcbi/AmigoSPC08,https://dblp.org/rec/journals/bmcbi/AmigoSPC08,https://doi.org/10.1186/1471-2105-9-428,,9,,,,10.1186/1471-2105-9-428
4503,Databases Adapt,Databases,Adapt,Self-adapting recovery nets for policy-driven exception handling in business processes.,"['Rachid Hamadi', 'Boualem Benatallah', 'Brahim Medjahed']",2008,Distributed Parallel Databases,Journal Articles,journals/dpd/HamadiBM08,https://dblp.org/rec/journals/dpd/HamadiBM08,https://doi.org/10.1007/s10619-007-7020-1,1-44,23,1,,,10.1007/S10619-007-7020-1
4504,Databases Adapt,Databases,Adapt,Automatic Image Tagging Using Community-Driven Online Image Databases.,"['Marius Renn', 'Joost van Beusekom', 'Daniel Keysers', 'Thomas M. Breuel']",2008,Adaptive Multimedia Retrieval,Conference and Workshop Papers,conf/amr/RennBKB08,https://dblp.org/rec/conf/amr/RennBKB08,https://doi.org/10.1007/978-3-642-14758-6_10,112-126,,,,,10.1007/978-3-642-14758-6_10
4505,Databases Adapt,Databases,Adapt,Adaptive similarity search in large databases - application to image/video copy detection.,"['Nicolas Gengembre', 'Sid-Ahmed Berrani', 'Patrick Lechat']",2008,CBMI,Conference and Workshop Papers,conf/cbmi/GengembreBL08,https://dblp.org/rec/conf/cbmi/GengembreBL08,https://doi.org/10.1109/CBMI.2008.4564988,496-503,,,,,10.1109/CBMI.2008.4564988
4506,Databases Adapt,Databases,Adapt,Adaptive Segmentation for Scientific Databases.,"['Milena Ivanova', 'Martin L. Kersten', 'Niels Nes']",2008,ICDE,Conference and Workshop Papers,conf/icde/IvanovaKN08,https://dblp.org/rec/conf/icde/IvanovaKN08,https://doi.org/10.1109/ICDE.2008.4497573,1412-1414,,,,,10.1109/ICDE.2008.4497573
4507,Databases Adapt,Databases,Adapt,Fast adaptive Mahalanobis distance-based search and retrieval in image databases.,"['Sharadh Ramaswamy', 'Kenneth Rose']",2008,ICIP,Conference and Workshop Papers,conf/icip/RamaswamyR08,https://dblp.org/rec/conf/icip/RamaswamyR08,https://doi.org/10.1109/ICIP.2008.4711721,181-184,,,,,10.1109/ICIP.2008.4711721
4508,Databases Adapt,Databases,Adapt,Adaptive processing of historical spatial range queries in peer-to-peer sensor networks.,"['Alexandru Coman', 'Jörg Sander 0001', 'Mario A. Nascimento']",2007,Distributed Parallel Databases,Journal Articles,journals/dpd/ComanSN07,https://dblp.org/rec/journals/dpd/ComanSN07,https://doi.org/10.1007/s10619-007-7018-8,133-163,22,2-3,,,10.1007/S10619-007-7018-8
4509,Databases Adapt,Databases,Adapt,Adaptive Query Processing.,"['Amol Deshpande', 'Zachary G. Ives', 'Vijayshankar Raman']",2007,Found. Trends Databases,Journal Articles,journals/ftdb/DeshpandeIR07,https://dblp.org/rec/journals/ftdb/DeshpandeIR07,https://doi.org/10.1561/1900000001,1-140,1,1,,,10.1561/1900000001
4510,Databases Adapt,Databases,Adapt,Adaptability of Methods for Processing XML Data using Relational Databases - the State of the Art and Open Problems.,"['Irena Mlynkova', 'Jaroslav Pokorný']",2007,Int. J. Comput. Sci. Appl.,Journal Articles,journals/ijcsa/MlynkovaP07,https://dblp.org/rec/journals/ijcsa/MlynkovaP07,http://www.tmrfindia.org/ijcsa/V4I21.pdf,43-62,4,2,,,
4511,Databases Adapt,Databases,Adapt,Adaptive Distance Measurement for Time Series Databases.,"['Van Munin Chhieng', 'Raymond K. Wong 0001']",2007,DASFAA,Conference and Workshop Papers,conf/dasfaa/ChhiengW07,https://dblp.org/rec/conf/dasfaa/ChhiengW07,https://doi.org/10.1007/978-3-540-71703-4_51,598-610,,,,,10.1007/978-3-540-71703-4_51
4512,Databases Adapt,Databases,Adapt,Adaptive Cluster-Distance Bounding for Nearest Neighbor Search in Image Databases.,"['Sharadh Ramaswamy', 'Kenneth Rose']",2007,ICIP,Conference and Workshop Papers,conf/icip/RamaswamyR07,https://dblp.org/rec/conf/icip/RamaswamyR07,https://doi.org/10.1109/ICIP.2007.4379601,381-384,,,,,10.1109/ICIP.2007.4379601
4513,Databases Adapt,Databases,Adapt,Adaptability of Methods for Processing XML Data using Relational Databases - the State of the Art and Open Problems.,"['Irena Mlynkova', 'Jaroslav Pokorný']",2007,RCIS,Conference and Workshop Papers,conf/rcis/MlynkovaP07,https://dblp.org/rec/conf/rcis/MlynkovaP07,,183-194,,,,,
4514,Databases Adapt,Databases,Adapt,Adaptively browsing image databases with PIBE.,"['Ilaria Bartolini', 'Paolo Ciaccia', 'Marco Patella']",2006,Multim. Tools Appl.,Journal Articles,journals/mta/BartoliniCP06,https://dblp.org/rec/journals/mta/BartoliniCP06,https://doi.org/10.1007/s11042-006-0044-0,269-286,31,3,,,10.1007/S11042-006-0044-0
4515,Databases Adapt,Databases,Adapt,Reactive provisioning of backend databases in shared dynamic content server clusters.,"['Gokul Soundararajan', 'Cristiana Amza']",2006,ACM Trans. Auton. Adapt. Syst.,Journal Articles,journals/taas/SoundararajanA06,https://dblp.org/rec/journals/taas/SoundararajanA06,https://doi.org/10.1145/1186778.1186780,151-188,1,2,,,10.1145/1186778.1186780
4516,Databases Adapt,Databases,Adapt,Adaptive rank-aware query optimization in relational databases.,"['Ihab F. Ilyas', 'Walid G. Aref', 'Ahmed K. Elmagarmid', 'Hicham G. Elmongui', 'Rahul Shah 0001', 'Jeffrey Scott Vitter']",2006,ACM Trans. Database Syst.,Journal Articles,journals/tods/IlyasAEESV06,https://dblp.org/rec/journals/tods/IlyasAEESV06,https://doi.org/10.1145/1189769.1189772,1257-1304,31,4,,,10.1145/1189769.1189772
4517,Databases Adapt,Databases,Adapt,An Adaptive Active Rule System for Automatic Service Discovery and Cooperation.,"['Shuichi Kurabayashi', 'Yasushi Kiyoki']",2006,Databases and Applications,Conference and Workshop Papers,conf/dba/KurabayashiK06,https://dblp.org/rec/conf/dba/KurabayashiK06,,115-122,,,,,
4518,Databases Adapt,Databases,Adapt,An adaptive energy efficient cache invalidation scheme for mobile databases.,"['Alok Madhukar', 'Reda Alhajj']",2006,SAC,Conference and Workshop Papers,conf/sac/MadhukarA06,https://dblp.org/rec/conf/sac/MadhukarA06,https://doi.org/10.1145/1141277.1141545,1122-1126,,,,,10.1145/1141277.1141545
4519,Databases Adapt,Databases,Adapt,Clustering Chemical Databases Using Adaptable Projection Cells and MCS Similarity Values.,"['Irene Luque Ruiz', 'Gonzalo Cerruela García', 'Miguel Ángel Gómez-Nieto']",2005,J. Chem. Inf. Model.,Journal Articles,journals/jcisd/RuizGG05,https://dblp.org/rec/journals/jcisd/RuizGG05,https://doi.org/10.1021/ci050035o,1178-1194,45,5,,,10.1021/CI050035O
4520,Databases Adapt,Databases,Adapt,Information Retrieval of Sequential Data in Heterogeneous XML Databases.,"['Eugen Popovici', 'Pierre-Francois Marteau', 'Gildas Ménier']",2005,Adaptive Multimedia Retrieval,Conference and Workshop Papers,conf/amr/PopoviciMM05,https://dblp.org/rec/conf/amr/PopoviciMM05,https://doi.org/10.1007/11670834_19,236-250,,,,,10.1007/11670834_19
4521,Databases Adapt,Databases,Adapt,Adaptive Bucket Formation in Encrypted Databases.,"['Yi Tang 0001', 'Liankuan Zhang']",2005,EEE,Conference and Workshop Papers,conf/eee/TangZ05,https://dblp.org/rec/conf/eee/TangZ05,https://doi.org/10.1109/EEE.2005.27,116-119,,,,,10.1109/EEE.2005.27
