"10.1093/nar/gkw962", "Protein Data Bank Japan (PDBj): updated user interfaces, resource description framework, analysis tools for large structures.", "Nucleic Acids Res.", "2017", "Akira R. Kinjo, Gert-Jan Bekker, Hirofumi Suzuki, Yuko Tsuchiya, Takeshi Kawabata, Yasuyo Ikegawa, Haruki Nakamura", "journals/nar/KinjoBSTKIN17", "Journal Articles"
"10.1093/nar/gkw995", "Update of the FANTOM web resource: high resolution transcriptome of diverse cell types in mammals.", "Nucleic Acids Res.", "2017", "Marina Lizio, Jayson Harshbarger, Imad Abugessaisa, Shuei Noguchi, Atsushi Kondo, Jessica Severin, Chris Mungall, David J. Arenillas, Anthony Mathelier, Yulia A. Medvedeva, Andreas Lennartsson, Finn Drabløs, Jordan A. Ramilowski, Owen J. L. Rackham, Julian Gough, Robin Andersson, Albin Sandelin, Hans Ienasescu, Hiromasa Ono, Hidemasa Bono, Yoshihide Hayashizaki, Piero Carninci, Alistair R. R. Forrest, Takeya Kasukawa, Hideya Kawaji", "journals/nar/LizioHANKSMAMML17", "Journal Articles"
"10.1093/nar/gkw990", "Updates in Rhea - an expert curated resource of biochemical reactions.", "Nucleic Acids Res.", "2017", "Anne Morgat, Thierry Lombardot, Kristian B. Axelsen, Lucila Aimo, Anne Niknejad, Nevila Hyka-Nouspikel, Elisabeth Coudert, Monica Pozzato, Marco Pagni, Sébastien Moretti, Steven Rosanoff, Joseph Onwubiko, Lydie Bougueleret, Ioannis Xenarios, Nicole Redaschi, Alan J. Bridge", "journals/nar/MorgatLAANHCPPM17", "Journal Articles"
"10.1093/nar/gkw1118", "PubChem BioAssay: 2017 update.", "Nucleic Acids Res.", "2017", "Yanli Wang, Stephen H. Bryant, Tiejun Cheng, Jiyao Wang, Asta Gindulyte, Benjamin A. Shoemaker, Paul A. Thiessen, Siqian He, Jian Zhang 0038", "journals/nar/WangBCWGSTHZ17", "Journal Articles"
"10.1093/nar/gkx374", "PharmMapper 2017 update: a web server for potential drug target identification with a comprehensive target pharmacophore database.", "Nucleic Acids Res.", "2017", "Xia Wang, Yihang Shen, Shiwei Wang, Shiliang Li, Weilin Zhang, Xiaofeng Liu 0005, Luhua Lai, Jianfeng Pei, Honglin Li 0003", "journals/nar/WangSWLZLLPL17", "Journal Articles"
"10.1093/nar/gkw1052", "RAID v2.0: an updated resource of RNA-associated interactions across organisms.", "Nucleic Acids Res.", "2017", "Ying Yi, Yue Zhao, Chunhua Li 0004, Lin Zhang 0057, Huiying Huang, Yana Li, Lanlan Liu, Ping Hou, Tianyu Cui, Puwen Tan, Yongfei Hu, Ting Zhang, Yan Huang, Xiaobo Li, Jia Yu, Dong Wang 0011", "journals/nar/YiZLZHLLHCTHZHL17", "Journal Articles"
"10.1109/tem.2017.2648516", "A Markov-Based Update Policy for Constantly Changing Database Systems.", "IEEE Trans. Engineering Management", "2017", "Wei Zong, Feng Wu, Zhengrui Jiang", "journals/tem/ZongWJ17", "Journal Articles"
"10.1145/3041040", "Editorial: Updates to the Editorial Board.", "ACM Trans. Database Syst.", "2017", "Christian S. Jensen", "journals/tods/Jensen17", "Journal Articles"
"10.1093/bib/bbv094", "Updates on drug-target network; facilitating polypharmacology and data integration by growth of DrugBank database.", "Briefings Bioinform.", "2016", "Farnaz Barneh, Mohieddin Jafari, Mehdi Mirzaie", "journals/bib/BarnehJM16", "Journal Articles"
"10.3390/ijgi5060080", "Propagating Updates of Residential Areas in Multi-Representation Databases Using Constrained Delaunay Triangulations.", "ISPRS Int. J. Geo Inf.", "2016", "Xinchang Zhang 0002, Taisheng Guo, Jianfeng Huang, Qinchuan Xin", "journals/ijgi/ZhangGHX16", "Journal Articles"
"10.1093/nar/gkv1123", "NCG 5.0: updates of a manually curated repository of cancer genes and associated properties from cancer mutational screenings.", "Nucleic Acids Res.", "2016", "Omer An, Giovanni Marco Dall&apos;Olio, Thanos P. Mourikis, Francesca D. Ciccarelli", "journals/nar/AnDMC16", "Journal Articles"
"10.1093/nar/gkv1003", "MitoCarta2.0: an updated inventory of mammalian mitochondrial proteins.", "Nucleic Acids Res.", "2016", "Sarah E. Calvo, Karl R. Clauser, Vamsi K. Mootha", "journals/nar/CalvoCM16", "Journal Articles"
"10.1093/nar/gkv1035", "PlantPAN 2.0: an update of plant promoter analysis navigator for reconstructing transcriptional regulatory networks in plants.", "Nucleic Acids Res.", "2016", "Chi-Nga Chow, Han-Qin Zheng, Nai-Yun Wu, Chia-Hung Chien, Hsien-Da Huang, Tzong-Yi Lee, Yi-Fan Chiang-Hsieh, Ping-Fu Hou, Tien-Yi Yang, Wen-Chi Chang", "journals/nar/ChowZWCHLCHYC16", "Journal Articles"
"10.1093/nar/gkv1291", "ELM 2016 - data update and new functionality of the eukaryotic linear motif resource.", "Nucleic Acids Res.", "2016", "Holger Dinkel, Kim Van Roey, Sushama Michael, Manjeet Kumar, Bora Uyar, Brigitte Altenberg, Vladislava Milchevskaya, Melanie Schneider, Helen Kühn, Annika Behrendt, Sophie Luise Dahl, Victoria Damerell, Sandra Diebel, Sara Kalman, Steffen Klein, Arne C. Knudsen, Christina Mäder, Sabina Merrill, Angelina Staudt, Vera Thiel, Lukas Welti, Norman E. Davey, Francesca Diella, Toby J. Gibson", "journals/nar/DinkelRMKUAMSKB16", "Journal Articles"
"10.1093/nar/gkv1269", "EffectiveDB - updates and novel features for a better annotation of bacterial secreted proteins and Type III, IV, VI secretion systems.", "Nucleic Acids Res.", "2016", "Valerie Eichinger, Thomas Nussbaumer, Alexander Platzer, Marc-André Jehl, Roland Arnold, Thomas Rattei", "journals/nar/EichingerNPJAR16", "Journal Articles"
"10.1093/nar/gkv1030", "canSAR: an updated cancer research and drug discovery knowledgebase.", "Nucleic Acids Res.", "2016", "Joseph E. Tym, Costas Mitsopoulos, Elizabeth A. Coker, Parisa Razaz, Amanda C. Schierz, Albert A. Antolin, Bissan Al-Lazikani", "journals/nar/TymMCRSAA16", "Journal Articles"
"10.1093/nar/gkv1339", "An updated version of NPIDB includes new classifications of DNA-protein complexes and their families.", "Nucleic Acids Res.", "2016", "Olga Zanegina, Dmitry D. Kirsanov, Eugene Baulin, Anna S. Karyagina, Andrei Alexeevski, Sergei A. Spirin", "journals/nar/ZaneginaKBKAS16", "Journal Articles"
"10.1093/nar/gkv1268", "TSGene 2.0: an updated literature-based knowledgebase for tumor suppressor genes.", "Nucleic Acids Res.", "2016", "Min Zhao 0006, Pora Kim, Ramkrishna Mitra, Junfei Zhao, Zhongming Zhao", "journals/nar/ZhaoKMZZ16", "Journal Articles"
"10.1145/2893581", "Editorial: Updates to the Editorial Board.", "ACM Trans. Database Syst.", "2016", "Christian S. Jensen", "journals/tods/Jensen16", "Journal Articles"
"10.1109/wcnc.2016.7564713", "Knowledge-based update of primary exclusive region for database-driven spectrum sharing towards 5G.", "WCNC", "2016", "Shota Yamashita, Koji Yamamoto 0001, Takayuki Nishio, Masahiro Morikura", "conf/wcnc/YamashitaYNM16a", "Conference and Workshop Papers"
"10.1093/nar/gku1123", "arrayMap 2014: an updated cancer genome resource.", "Nucleic Acids Res.", "2015", "Haoyang Cai, Saumya Gupta, Prisni Rath, Ni Ai, Michael Baudis", "journals/nar/CaiGRAB15", "Journal Articles"
"10.1093/nar/gku1202", "GRASP v2.0: an update on the Genome-Wide Repository of Associations between SNPs and phenotypes.", "Nucleic Acids Res.", "2015", "John D. Eicher, Christa Landowski, Brian Stackhouse, Arielle Sloan, Wenjie Chen, Nicole Jensen, Ju-Ping Lien, Richard Leslie, Andrew D. Johnson", "journals/nar/EicherLSSCJLLJ15", "Journal Articles"
"10.1093/nar/gku1117", "VectorBase: an updated bioinformatics resource for invertebrate vectors and other organisms related with human diseases.", "Nucleic Acids Res.", "2015", "Gloria I. Giraldo-Calderón, Scott J. Emrich, Robert M. MacCallum, Gareth Maslen, Emmanuel Dialynas, Pantelis Topalis, Nicholas Ho, Sandra Gesing, Gregory R. Madey, Frank H. Collins, Daniel Lawson", "journals/nar/Giraldo-CalderonEMMDTHGMCL15", "Journal Articles"
"10.1093/nar/gku1073", "The UCSC Cancer Genomics Browser: update 2015.", "Nucleic Acids Res.", "2015", "Mary Goldman, Brian Craft, Teresa Swatloski, Melissa S. Cline, Olena Morozova, Mark Diekhans, David Haussler, Jingchun Zhu", "journals/nar/GoldmanCSCMDHZ15", "Journal Articles"
"10.1093/nar/gku1166", "Allele frequency net 2015 update: new features for HLA epitopes, KIR and disease and HLA adverse drug reaction associations.", "Nucleic Acids Res.", "2015", "Faviel F. Gonzalez-Galarza, Louise Y. C. Takeshita, Eduardo José Melo dos Santos, Felicity Kempson, Maria Helena Thomaz Maia, Andrea Luciana Soares da Silva, André Luiz Teles e Silva, Gurpreet S. Ghattaoraya, Ana Alfirevic, Andrew R. Jones, Derek Middleton", "journals/nar/Gonzalez-GalarzaTSKMSSGAJM15", "Journal Articles"
"10.1093/nar/gku1144", "PoSSuM v.2.0: data update and a new function for investigating ligand analogs and target proteins of small-molecule drugs.", "Nucleic Acids Res.", "2015", "Jun-Ichi Ito, Kazuyoshi Ikeda, Kazunori D. Yamada, Kenji Mizuguchi, Kentaro Tomii", "journals/nar/ItoIYMT15", "Journal Articles"
"10.1093/nar/gku1057", "ArrayExpress update - simplifying data submissions.", "Nucleic Acids Res.", "2015", "Nikolay Kolesnikov, Emma Hastings, Maria Keays, Olga Melnichuk, Y. Amy Tang, Eleanor Williams, Miroslaw Dylag, Natalja Kurbatova, Marco Brandizi, Tony Burdett, Karyn Megy, Ekaterina Pilicheva, Gabriella Rustici, Andrew Tikhonov, Helen E. Parkinson, Robert Petryszak, Ugis Sarkans, Alvis Brazma", "journals/nar/KolesnikovHKMTWDKBBMPRTPPSB15", "Journal Articles"
"10.1093/nar/gku1220", "OrthoDB v8: update of the hierarchical catalog of orthologs and the underlying free software.", "Nucleic Acids Res.", "2015", "Evgenia V. Kriventseva, Fredrik Tegenfeldt, Tom J. Petty, Robert M. Waterhouse, Felipe A. Simão, Igor A. Pozdnyakov, Panagiotis Ioannidis 0001, Evgeny M. Zdobnov", "journals/nar/KriventsevaTPWSPIZ15", "Journal Articles"
"10.1093/nar/gku949", "SMART: recent updates, new developments and status in 2015.", "Nucleic Acids Res.", "2015", "Ivica Letunic, Tobias Doerks, Peer Bork", "journals/nar/LetunicDB15", "Journal Articles"
"10.1093/nar/gku1112", "Genomicus update 2015: KaryoView and MatrixView provide a genome-wide perspective to multispecies comparative genomics.", "Nucleic Acids Res.", "2015", "Alexandra Louis, Nga Thi Thuy Nguyen, Matthieu Muffato, Hugues Roest Crollius", "journals/nar/LouisNMC15", "Journal Articles"
"10.1093/nar/gku1114", "SEVA 2.0: an update of the Standard European Vector Architecture for de-/re-construction of bacterial functionalities.", "Nucleic Acids Res.", "2015", "Esteban Martínez-García, Tomás Aparicio, Ángel Goñi-Moreno, Sofía Fraile, Víctor de Lorenzo", "journals/nar/Martinez-GarciaAMFL15", "Journal Articles"
"10.1093/nar/gku961", "Updates in Rhea - a manually curated resource of biochemical reactions.", "Nucleic Acids Res.", "2015", "Anne Morgat, Kristian B. Axelsen, Thierry Lombardot, Rafael Alcántara, Lucila Aimo, Mohamed Zerara, Anne Niknejad, Eugeni Belda, Nevila Hyka-Nouspikel, Elisabeth Coudert, Nicole Redaschi, Lydie Bougueleret, Christoph Steinbeck, Ioannis Xenarios, Alan J. Bridge", "journals/nar/MorgatALAAZNBHCRBSXB15", "Journal Articles"
"10.1093/nar/gku1002", "HAMAP in 2015: updates to the protein family classification and annotation system.", "Nucleic Acids Res.", "2015", "Ivo Pedruzzi, Catherine Rivoire, Andrea H. Auchincloss, Elisabeth Coudert, Guillaume Keller, Edouard De Castro, Delphine Baratin, Béatrice A. Cuche, Lydie Bougueleret, Sylvain Poux, Nicole Redaschi, Ioannis Xenarios, Alan J. Bridge", "journals/nar/PedruzziRACKCBCBPRXB15", "Journal Articles"
"10.1093/nar/gku1062", "Update on RefSeq microbial genomes resources.", "Nucleic Acids Res.", "2015", "Tatiana A. Tatusova, Stacy Ciufo, Scott Federhen, Boris Fedorov, Richard McVeigh, Kathleen O&apos;Neill, Igor Tolstoy, Leonid Zaslavsky", "journals/nar/TatusovaCFFMOTZ15", "Journal Articles"
"10.3390/rs71014119", "Effective Generation and Update of a Building Map Database Through Automatic Building Change Detection from LiDAR Point Cloud Data.", "Remote. Sens.", "2015", "Mohammad Awrangjeb", "journals/remotesensing/Awrangjeb15", "Journal Articles"
"10.1145/2699484", "Online Updates on Data Warehouses via Judicious Use of Solid-State Storage.", "ACM Trans. Database Syst.", "2015", "Manos Athanassoulis, Shimin Chen, Anastasia Ailamaki, Phillip B. Gibbons, Radu Stoica", "journals/tods/AthanassoulisCA15", "Journal Articles"
"10.1145/2747020", "Editorial: Updates to the Editorial Board.", "ACM Trans. Database Syst.", "2015", "Christian S. Jensen", "journals/tods/Jensen15", "Journal Articles"
"10.1093/nar/gkt1268", "Virus Variation Resource - recent updates and future directions.", "Nucleic Acids Res.", "2014", "J. Rodney Brister, Yiming Bao, Sergey A. Zhdanov, Yuri Ostapchuck, Vyacheslav Chetvernin, Boris Kiryutin, Leonid Zaslavsky, Michael Kimelman, Tatiana A. Tatusova", "journals/nar/BristerBZOCKZKT14", "Journal Articles"
"10.1093/nar/gkt1182", "canSAR: updated cancer research and drug discovery knowledgebase.", "Nucleic Acids Res.", "2014", "Krishna C. Bulusu, Joseph E. Tym, Elizabeth A. Coker, Amanda C. Schierz, Bissan Al-Lazikani", "journals/nar/BulusuTCSA14", "Journal Articles"
"10.1093/nar/gkt1202", "NGSmethDB: an updated genome resource for high quality, single-cytosine resolution methylomes.", "Nucleic Acids Res.", "2014", "Stefanie Geisen, Guillermo Barturen, Ángel M. Alganza, Michael Hackenberg, José L. Oliver", "journals/nar/GeisenBAHO14", "Journal Articles"
"10.1093/nar/gkt1266", "miRTarBase update 2014: an information resource for experimentally validated miRNA-target interactions.", "Nucleic Acids Res.", "2014", "Sheng-Da Hsu, Yu-Ting Tseng, Sirjana Shrestha, Yu-Ling Lin, Anas Khaleel, Chih-Hung Chou, Chao-Fang Chu, Hsi-Yuan Huang, Ching-Min Lin, Shu-Yi Ho, Ting-Yan Jian, Feng-Mao Lin, Tzu-Hao Chang, Shun-Long Weng, Kuang-Wen Liao, I-En Liao, Chun-Chi Liu, Hsien-Da Huang", "journals/nar/HsuTSLKCCHLHJLCWLLLH14", "Journal Articles"
"10.1093/nar/gkt1247", "ASD v2.0: updated content and novel features focusing on allosteric regulation.", "Nucleic Acids Res.", "2014", "Zhimin Huang, Linkai Mou, Qiancheng Shen, Shaoyong Lu, Chuangang Li, Xinyi Liu 0003, Guanqiao Wang, Shuai Li, Lv Geng, Yaqin Liu, Jiawei Wu, Guoqiang Chen, Jian Zhang 0037", "journals/nar/HuangMSLLLWLGLWCZ14", "Journal Articles"
"10.1093/nar/gkt1069", "The genome portal of the Department of Energy Joint Genome Institute: 2014 updates.", "Nucleic Acids Res.", "2014", "Henrik Nordberg, Michael Cantor, Serge Dusheyko, Susan Hua, Alexander Poliakov, Igor Shabalov, Tatyana Smirnova, Igor V. Grigoriev, Inna Dubchak", "journals/nar/NordbergCDHPSSGD14", "Journal Articles"
"10.1093/nar/gkt1114", "RefSeq: an update on mammalian reference sequences.", "Nucleic Acids Res.", "2014", "Kim D. Pruitt, Garth R. Brown, Susan M. Hiatt, Françoise Thibaud-Nissen, Alexander Astashyn, Olga D. Ermolaeva, Catherine M. Farrell, Jennifer Hart, Melissa J. Landrum, Kelly M. McGarvey, Michael R. Murphy, Nuala A. O&apos;Leary, Shashikant Pujar, Bhanu Rajput, Sanjida H. Rangwala, Lillian D. Riddick, Andrei Shkeda, Hanzhen Sun, Pamela Tamez, Raymond E. Tully, Craig Wallin, David Webb, Janet Weber, Wendy Wu, Michael DiCuccio, Paul A. Kitts, Donna R. Maglott, Terence D. Murphy, James M. Ostell", "journals/nar/PruittBHTAEFHLMMOPRRRSSTTWWWWDKMMO14", "Journal Articles"
"10.1093/nar/gkt978", "PubChem BioAssay: 2014 update.", "Nucleic Acids Res.", "2014", "Yanli Wang, Tugba O. Suzek, Jian Zhang 0038, Jiyao Wang, Siqian He, Tiejun Cheng, Benjamin A. Shoemaker, Asta Gindulyte, Stephen H. Bryant", "journals/nar/WangSZWHCSGB14", "Journal Articles"
"10.1016/j.compenvurbsys.2014.03.003", "Corrigendum to &quot;The Puget Sound environmental atlas update: Context and GIS database integration issues&quot; [Comput. Environ. Urban Syst. 17(5) (1993) 409-424].", "Comput. Environ. Urban Syst.", "2014", "Edward K. Needham, Elizabeth L. Lanzer", "journals/urban/NeedhamL14", "Journal Articles"
"10.1093/nar/gks1193", "NCBI GEO: archive for functional genomics data sets - update.", "Nucleic Acids Res.", "2013", "Tanya Barrett, Stephen E. Wilhite, Pierre Ledoux, Carlos Evangelista, Irene F. Kim, Maxim Tomashevsky, Kimberly A. Marshall, Katherine H. Phillippy, Patti M. Sherman, Michelle Holko, Andrey Yefanov, Hyeseung Lee, Naigong Zhang, Cynthia L. Robertson, Nadezhda Serova, Sean R. Davis, Alexandra Soboleva", "journals/nar/BarrettWLEKTMPSHYLZRSDS13", "Journal Articles"
"10.1093/nar/gks1147", "InnateDB: systems biology of innate immunity and beyond - recent updates and continuing curation.", "Nucleic Acids Res.", "2013", "Karin Breuer, Amir K. Foroushani, Matthew R. Laird, Carol Chen, Anastasia Sribnaia, Raymond Lo, Geoffrey L. Winsor, Robert E. W. Hancock, Fiona S. L. Brinkman, David J. Lynn", "journals/nar/BreuerFLCSLWHBL13", "Journal Articles"
"10.1093/nar/gks1008", "The UCSC Cancer Genomics Browser: update 2013.", "Nucleic Acids Res.", "2013", "Mary Goldman, Brian Craft, Teresa Swatloski, Kyle Ellrott, Melissa S. Cline, Mark Diekhans, Singer Ma, Chris Wilks, Joshua M. Stuart, David Haussler, Jingchun Zhu", "journals/nar/GoldmanCSECDMWSHZ13", "Journal Articles"
"10.1093/nar/gks1105", "TropGeneDB, the multi-tropical crop information system updated and extended.", "Nucleic Acids Res.", "2013", "Chantal Hamelin, Guilhem Sempéré, Vincent Jouffe, Manuel Ruiz", "journals/nar/HamelinSJR13", "Journal Articles"
"10.1093/nar/gks1220", "ViralZone: recent updates to the virus knowledge resource.", "Nucleic Acids Res.", "2013", "Patrick Masson, Chantal Hulo, Edouard De Castro, Hans Bitter, Lore Gruenbaum, Laurent Essioux, Lydie Bougueleret, Ioannis Xenarios, Philippe Le Mercier", "journals/nar/MassonHCBGEBXM13", "Journal Articles"
"10.1093/nar/gks1172", "ENCODE Data in the UCSC Genome Browser: year 5 update.", "Nucleic Acids Res.", "2013", "Kate R. Rosenbloom, Cricket A. Sloan, Venkat S. Malladi, Timothy R. Dreszer, Katrina Learned, Vanessa Kirkup, Matthew C. Wong, Morgan Maddren, Ruihua Fang, Steven G. Heitner, Brian T. Lee, Galt P. Barber, Rachel A. Harte, Mark Diekhans, Jeffrey C. Long, Steven P. Wilder, Ann S. Zweig, Donna Karolchik, Robert M. Kuhn, David Haussler, W. James Kent", "journals/nar/RosenbloomSMDLKWMFHLBHDLWZKKHK13", "Journal Articles"
"10.1093/nar/gks1068", "Update on activities at the Universal Protein Resource (UniProt) in 2013.", "Nucleic Acids Res.", "2013", "", "journals/nar/X13a", "Journal Articles"
"10.1093/nar/gks1087", "SchistoDB: an updated genome resource for the three key schistosomes of humans.", "Nucleic Acids Res.", "2013", "Adhemar Zerlotini, Eric R. G. R. Aguiar, Fudong Yu, Huayong Xu, Yixue Li, Neil D. Young, Robin B. Gasser, Anna V. Protasio, Matthew Berriman, David S. Roos, Jessica C. Kissinger, Guilherme C. Oliveira", "journals/nar/ZerlotiniAYXLYGPBRKO13", "Journal Articles"
"10.1145/2500127", "Collaborative data sharing via update exchange and provenance.", "ACM Trans. Database Syst.", "2013", "Grigoris Karvounarakis, Todd J. Green, Zachary G. Ives, Val Tannen", "journals/tods/KarvounarakisGIT13", "Journal Articles"
"10.1016/s1672-0229(11)60032-6", "SMS 2.0: An Updated Database to Study the Structural Plasticity of Short Peptide Fragments in Non-redundant Proteins.", "Genom. Proteom. Bioinform.", "2012", "Dheeraj Ravella, Muthukumarasamy Uthaya Kumar, Durairaj Sherlin, Mani Shankar, Marthandan Kirti Vaishnavi, Kanagaraj Sekar", "journals/gpb/RavellaKSSVS12", "Journal Articles"
"10.1093/nar/gkr990", "The UCSC Archaeal Genome Browser: 2012 update.", "Nucleic Acids Res.", "2012", "Patricia P. Chan, Andrew D. Holmes, Andrew M. Smith, Danny Tran, Todd M. Lowe", "journals/nar/ChanHSTL12", "Journal Articles"
"10.1093/nar/gkr989", "VFDB 2012 update: toward the genetic diversity and molecular evolution of bacterial virulence factors.", "Nucleic Acids Res.", "2012", "Lihong Chen, Zhaohui Xiong, Lilian Sun, Jian Yang 0007, Qi Jin", "journals/nar/ChenXSYJ12", "Journal Articles"
"10.1093/nar/gkr912", "SuperTarget goes quantitative: update on drug-target interactions.", "Nucleic Acids Res.", "2012", "Nikolai Hecker, Jessica Ahmed, Joachim von Eichborn, Mathias Dunkel, Karel Macha, Andreas Eckert, Michael K. Gilson, Philip E. Bourne, Robert Preissner", "journals/nar/HeckerAEDMEGBP12", "Journal Articles"
"10.1093/nar/gkr931", "SMART 7: recent updates to the protein domain annotation resource.", "Nucleic Acids Res.", "2012", "Ivica Letunic, Tobias Doerks, Peer Bork", "journals/nar/LetunicDB12", "Journal Articles"
"10.1093/nar/gkr1194", "Nematode.net update 2011: addition of data sets and tools featuring next-generation sequencing data.", "Nucleic Acids Res.", "2012", "John C. Martin, Sahar Abubucker, Esley Heizer, Christina M. Taylor, Makedonka Dautova Mitreva", "journals/nar/MartinAHTM12", "Journal Articles"
"10.1093/nar/gkr1012", "ENCODE whole-genome data in the UCSC Genome Browser: update 2012.", "Nucleic Acids Res.", "2012", "Kate R. Rosenbloom, Timothy R. Dreszer, Jeffrey C. Long, Venkat S. Malladi, Cricket A. Sloan, Brian J. Raney, Melissa S. Cline, Donna Karolchik, Galt P. Barber, Hiram Clawson, Mark Diekhans, Pauline A. Fujita, Mary Goldman, Robert C. Gravell, Rachel A. Harte, Angie S. Hinrichs, Vanessa Kirkup, Robert M. Kuhn, Katrina Learned, Morgan Maddren, Laurence R. Meyer, Andy Pohl, Brooke L. Rhead, Matthew C. Wong, Ann S. Zweig, David Haussler, W. James Kent", "journals/nar/RosenbloomDLMSRCKBCDFGGHHKKLMMPRWZHK12", "Journal Articles"
"10.1093/nar/gkr514", "The 2011 bioinformatics links directory update: more resources, tools and databases and features to empower the bioinformatics community.", "Nucleic Acids Res.", "2011", "Michelle D. Brazas, David S. Yim, Joseph Tadashi Yamada, B. F. Francis Ouellette", "journals/nar/BrazasYYO11", "Journal Articles"
"10.1093/nar/gkq912", "T1DBase: update 2011, organization and presentation of large-scale data sets for type 1 diabetes research.", "Nucleic Acids Res.", "2011", "Oliver S. Burren, Ellen C. Adlem, Premanand Achuthan, Mikkel B. Christensen, Richard M. R. Coulson, John A. Todd", "journals/nar/BurrenAACCT11", "Journal Articles"
"10.1093/nar/gkq1103", "dictyBase update 2011: web 2.0 functionality and the initial steps towards a genome portal for the Amoebozoa.", "Nucleic Acids Res.", "2011", "Pascale Gaudet, Petra Fey, Siddhartha Basu, Yulia A. Bushmanova, Robert J. Dodson, Kerry A. Sheppard, Eric M. Just, Warren A. Kibbe, Rex L. Chisholm", "journals/nar/GaudetFBBDSJKC11", "Journal Articles"
"10.1093/nar/gkq1171", "MPromDb update 2010: an integrated resource for annotation and visualization of mammalian gene promoters and ChIP-seq experimental data.", "Nucleic Acids Res.", "2011", "Ravi Gupta, Anirban Bhattacharyya, Francisco J. Agosto-Perez, Priyankara Wikramasinghe, Ramana V. Davuluri", "journals/nar/GuptaBAWD11", "Journal Articles"
"10.1093/nar/gkq1058", "ArachnoServer 2.0, an updated online resource for spider toxin sequences and structures.", "Nucleic Acids Res.", "2011", "Volker Herzig, David L. A. Wood, Felicity Newell, Pierre-Alain Chaumeil, Quentin Kaas, Greta J. Binford, Graham M. Nicholson, Dominique Gorse, Glenn F. King", "journals/nar/HerzigWNCKBNGK11", "Journal Articles"
"10.1093/nar/gkq1112", "Update of the FANTOM web resource: from mammalian transcriptional landscape to its dynamic regulation.", "Nucleic Acids Res.", "2011", "Hideya Kawaji, Jessica Severin, Marina Lizio, Alistair R. R. Forrest, Erik van Nimwegen, Michael Rehli, Kate Schroder, Katharine M. Irvine, Harukazu Suzuki, Piero Carninci, Yoshihide Hayashizaki, Carsten O. Daub", "journals/nar/KawajiSLFNRSISCHD11", "Journal Articles"
"10.1093/nar/gkq1040", "ArrayExpress update - an archive of microarray and high-throughput sequencing-based functional genomics experiments.", "Nucleic Acids Res.", "2011", "Helen E. Parkinson, Ugis Sarkans, Nikolay Kolesnikov, Niran Abeygunawardena, Tony Burdett, Miroslaw Dylag, Ibrahim Emam, Anna Farne, Emma Hastings, Ele Holloway, Natalja Kurbatova, Margus Lukk, James Malone, Roby Mani, Ekaterina Pilicheva, Gabriella Rustici, Anjan Sharma, Eleanor Williams, Tomasz Adamusiak, Marco Brandizi, Nataliya Sklyar, Alvis Brazma", "journals/nar/ParkinsonSKABDEFHHKLMMPRSWABSB11", "Journal Articles"
"10.1093/nar/gkq1017", "ENCODE whole-genome data in the UCSC genome browser (2011 update).", "Nucleic Acids Res.", "2011", "Brian J. Raney, Melissa S. Cline, Kate R. Rosenbloom, Timothy R. Dreszer, Katrina Learned, Galt P. Barber, Laurence R. Meyer, Cricket A. Sloan, Venkat S. Malladi, Krishna M. Roskin, Bernard B. Suh, Angie S. Hinrichs, Hiram Clawson, Ann S. Zweig, Vanessa Kirkup, Pauline A. Fujita, Brooke L. Rhead, Kayla E. Smith, Andy Pohl, Robert M. Kuhn, Donna Karolchik, David Haussler, W. James Kent", "journals/nar/RaneyCRDLBMSMRSHCZKFRSPKKHK11", "Journal Articles"
"10.1093/nar/gkq1113", "The UCSC cancer genomics browser: update 2011.", "Nucleic Acids Res.", "2011", "J. Zachary Sanborn, Stephen C. Benz, Brian Craft, Christopher Szeto, Kord M. Kober, Laurence R. Meyer, Charles J. Vaske, Mary Goldman, Kayla E. Smith, Robert M. Kuhn, Donna Karolchik, W. James Kent, Joshua M. Stuart, David Haussler, Jingchun Zhu", "journals/nar/SanbornBCSKMVGSKKKSHZ11", "Journal Articles"
"10.1093/nar/gkq1120", "AGRIS: the Arabidopsis Gene Regulatory Information Server, an update.", "Nucleic Acids Res.", "2011", "Alper Yilmaz 0003, Maria Katherine Mejia-Guerra, Kyle Kurz, Xiaoyu Liang, Lonnie R. Welch, Erich Grotewold", "journals/nar/YilmazMKLWG11", "Journal Articles"
"10.1016/j.cose.2009.07.004", "The inference problem: Maintaining maximal availability in the presence of database updates.", "Comput. Secur.", "2010", "Tyrone S. Toland, Csilla Farkas, Caroline M. Eastman", "journals/compsec/TolandFE10", "Journal Articles"
"10.1109/lcomm.2010.06.100291", "Path state-based update of PCE traffic engineering database in wavelength switched optical networks.", "IEEE Commun. Lett.", "2010", "Alessio Giorgetti, Filippo Cugini, Nicola Sambo, Francesco Paolucci, Nicola Andriolli, Piero Castoldi", "journals/icl/GiorgettiCSPAC10", "Journal Articles"
"10.1093/nar/gkp1044", "Cyclebase.org: version 2.0, an updated comprehensive, multi-species repository of cell cycle experiments and derived analysis results.", "Nucleic Acids Res.", "2010", "Nicholas Paul Gauthier, Lars Juhl Jensen, Rasmus Wernersson, Søren Brunak, Thomas Skøt Jensen", "journals/nar/GauthierJWBJ10", "Journal Articles"
